Sucursal,Nombre del Producto,Clave de producto,Categoría ( linea) de producto,Precio Base de Venta,Unidad de medida,¿ Se vende en el punto de venta?,Clave de producto SAT,Código de barras,Descripción larga,Peso,Volumen,Días para entregarlo al cliente,método de abastecimiento,Precio promedio de compra,¿ En qué almacen se guarda el producto?,Seguimiento (Sin seguimiento/Lote/Serie,¿ Tiene fecha de caducidad?,Días antes de caducar,Días a Consumir preferentemente,Días para quitar el producto,Tipo ,Stock Optimo,Punto de reorden,Multiple de re-orden,Clave sat,Unidad de sat,1,2,3,4,5
,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V, RGB DMX",IL0102L0038-X-K-Z,Ventor,,Pza,Si,,,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V, RGB DMX",,,,lo compramos,"$1,321.93",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V ACERO INOXIDALE, RGB DMX",IL0102L0038I-K-Z,Ventor,,Pza,Si,,,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V ACERO INOXIDALE, RGB DMX",,,,lo compramos,"$1,501.60",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V, BLANCO DINAMICO DMX",IL0102L0038-X-E-Z,Ventor,,Pza,Si,,,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V, BLANCO DINAMICO DMX",,,,lo compramos,"$1,321.93",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V, ACERO INOXIDABLE, BLANCO DINAMICO DMX",IL0102L0038I-E-Z,Ventor,,Pza,Si,,,"ALFA CIRCULAR GRANDE 3 LEDS 110-220V, ACERO INOXIDABLE, BLANCO DINAMICO DMX",,,,lo compramos,"$1,475.94",Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR base E27 PAR20 GRAFITO,IL0201I0018G,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR base E27 PAR20 GRAFITO,,,,lo compramos,$572.41,Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR base E27 PAR20,IL0201I0018-X,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR base E27 PAR20,,,,lo compramos,$608.18,Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR base E27 PAR20 ACERO INOXIDABLE,IL0201I0018I,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR base E27 PAR20 ACERO INOXIDABLE,,,,lo compramos,$867.59,Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR base GU10,IL0201E0018-X,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR base GU10,,,,lo compramos,$705.88,Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR GU10 ACERO INOXIDABLE,IL0201E0018I,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR GU10 ACERO INOXIDABLE,,,,lo compramos,"$1,001.07",Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR GRANDE base E27 PAR20,IL0202I0018-X,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR GRANDE base E27 PAR20,,,,lo compramos,$649.41,Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR GRANDE base E27 PAR20 ACERO INOXIDABLE,IL0202I0018I,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR GRANDE base E27 PAR20 ACERO INOXIDABLE,,,,lo compramos,$898.40,Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR GRANDE base GU10,IL0202E0018-X,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR GRANDE base GU10,,,,lo compramos,$770.05,Ventor,,No,,,,Almacenable,,,,,,,,,,
,BETA TAPA CIRCULAR GRANDE base GU10 ACERO INOXIDABLE,IL0202E0018I,Ventor,,Pza,Si,,,BETA TAPA CIRCULAR GRANDE base GU10 ACERO INOXIDABLE,,,,lo compramos,"$1,090.91",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR E27 PAR38,IL0901K0014-X,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR E27 PAR38,,,,lo compramos,"$1,001.07",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR E27 PAR38 ACERO INOXIDABLE,IL0901K0014-I,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR E27 PAR38 ACERO INOXIDABLE,,,,lo compramos,"$1,976.47",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR E27 PAR30 DIRIGIBLE ALUMINIO,IL0901J0014,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR E27 PAR30 DIRIGIBLE ALUMINIO,,,,lo compramos,"$1,090.91",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR E27 PAR30 DIRIGIBLE ACERO INOX,IL0901J0014I,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR E27 PAR30 DIRIGIBLE ACERO INOX,,,,lo compramos,"$2,066.31",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR GRANDE PAR38 127V,IL0902K0014-X,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR GRANDE PAR38 127V,,,,lo compramos,"$1,866.10",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR GRANDE E27 PAR38 ACERO INOXIDABLE,IL0902K0014-I,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR GRANDE E27 PAR38 ACERO INOXIDABLE,,,,lo compramos,"$2,104.81",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR GRANDE E27 PAR30 DIRIGIBLE ALUMINIO,IL0902J0014,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR GRANDE E27 PAR30 DIRIGIBLE ALUMINIO,,,,lo compramos,"$1,955.94",Ventor,,No,,,,Almacenable,,,,,,,,,,
,STELLA TAPA CIRCULAR GRANDE E27 PAR30 DIRIGIBLE INOX,IL0902J0014I,Ventor,,Pza,Si,,,STELLA TAPA CIRCULAR GRANDE E27 PAR30 DIRIGIBLE INOX,,,,lo compramos,"$2,194.65",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"ATLAS REJA 1 SALIDA PASO VEHICULAR PESADO , 3 LED`S 110-277VCA ÓPTICA PERPENDICULAR",IL4356L00312-X-Y-V,Ventor,,Pza,Si,,,"ATLAS REJA 1 SALIDA PASO VEHICULAR PESADO , 3 LED`S 110-277VCA ÓPTICA PERPENDICULAR",,,,lo compramos,"$2,356.36",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"ATLAS REJA 2 SALIDAS PASO VEHICULAR PESADO, 6 LED`S 110-277VCA ÓPTICA PERPENDICULAR",IL4357L00612-X-Y-V,Ventor,,Pza,Si,,,"ATLAS REJA 2 SALIDAS PASO VEHICULAR PESADO, 6 LED`S 110-277VCA ÓPTICA PERPENDICULAR",,,,lo compramos,"$2,910.80",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"LUCIERNAGA 9 LEDS 110-220V, SIN OPTICA",IL1201L0098N-Y-S,Ventor,,Pza,Si,,,"LUCIERNAGA 9 LEDS 110-220V, SIN OPTICA",,,,lo compramos,"$1,655.61",Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO DIRECCIONAL PARA MURO E27 PAR20,IL2425I0014-X,Ventor,,Pza,Si,,,NAOS CILINDRO DIRECCIONAL PARA MURO E27 PAR20,,,,lo compramos,$721.28,Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO BIDIRECCIONAL PARA MURO DOBLE E27 PAR20,IL2426I0024-X,Ventor,,Pza,Si,,,NAOS CILINDRO BIDIRECCIONAL PARA MURO DOBLE E27 PAR20,,,,lo compramos,$926.63,Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO BIDIRECCIONAL PARA PALMERA DOBLE E27 PAR20,IL2428I0024-X,Ventor,,Pza,Si,,,NAOS CILINDRO BIDIRECCIONAL PARA PALMERA DOBLE E27 PAR20,,,,lo compramos,$859.89,Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO DIRECCIONAL PARA MURO E27 PAR30,IL2429J0014-X,Ventor,,Pza,Si,,,NAOS CILINDRO DIRECCIONAL PARA MURO E27 PAR30,,,,lo compramos,$898.40,Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO BIDIRECCIONAL PARA MURO DOBLE E27 PAR30,IL2430J0024-X,Ventor,,Pza,Si,,,NAOS CILINDRO BIDIRECCIONAL PARA MURO DOBLE E27 PAR30,,,,lo compramos,"$1,352.73",Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO BIDIRECCIONAL PARA PALMERA DOBLE E27 PAR30,IL2431J0024-X,Ventor,,Pza,Si,,,NAOS CILINDRO BIDIRECCIONAL PARA PALMERA DOBLE E27 PAR30,,,,lo compramos,"$1,411.76",Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO DIRECCIONAL PARA MURO E27 PAR38,IL2432K0014-X,Ventor,,Pza,Si,,,NAOS CILINDRO DIRECCIONAL PARA MURO E27 PAR38,,,,lo compramos,"$1,386.10",Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO BIDIRECCIONAL PARA MURO DOBLE E27 PAR38,IL2433K0024-X,Ventor,,Pza,Si,,,NAOS CILINDRO BIDIRECCIONAL PARA MURO DOBLE E27 PAR38,,,,lo compramos,"$1,758.29",Ventor,,No,,,,Almacenable,,,,,,,,,,
,NAOS CILINDRO BIDIRECCIONAL PARA PALMERA DOBLE E27 PAR38,IL2434K0024-X,Ventor,,Pza,Si,,,NAOS CILINDRO BIDIRECCIONAL PARA PALMERA DOBLE E27 PAR38,,,,lo compramos,"$1,760.86",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 3"" SOBREPONER TECHO 1 LED 110-277VCA",IL2436L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 3"" SOBREPONER TECHO 1 LED 110-277VCA",,,,lo compramos,"$1,309.09",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS CILINDRO 3"" CON CANOPE 1 LED DIRECCIONAL 110-277VCA",IL2437L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS CILINDRO 3"" CON CANOPE 1 LED DIRECCIONAL 110-277VCA",,,,lo compramos,"$1,309.09",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS CILINDRO 3"" CON CANOPE 2 LEDS BIDIRECCIONAL 110-277VCA",IL2437L00212-X-Y-Z,Ventor,,Pza,Si,,,"NAOS CILINDRO 3"" CON CANOPE 2 LEDS BIDIRECCIONAL 110-277VCA",,,,lo compramos,"$1,437.43",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS CILINDRO 3"" CON PLACA 1 LED DIRECCIONAL 110-277VCA",IL2438L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS CILINDRO 3"" CON PLACA 1 LED DIRECCIONAL 110-277VCA",,,,lo compramos,"$1,309.09",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS CILINDRO 3"" CON PLACA 2 LEDS BIDIRECCIONAL 110-277VCA",IL2438L00212-X-Y-Z,Ventor,,Pza,Si,,,"NAOS CILINDRO 3"" CON PLACA 2 LEDS BIDIRECCIONAL 110-277VCA",,,,lo compramos,"$1,437.43",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS CILINDRO 3"" PALMERA 1 LED DIRECCIONAL 110-277VCA",IL2466L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS CILINDRO 3"" PALMERA 1 LED DIRECCIONAL 110-277VCA",,,,lo compramos,"$1,668.45",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS CILINDRO 3"" PALMERA 2 LEDS BIDIRECCIONAL 110-277VCA",IL2466L00212-X-Y-Z,Ventor,,Pza,Si,,,"NAOS CILINDRO 3"" PALMERA 2 LEDS BIDIRECCIONAL 110-277VCA",,,,lo compramos,"$1,925.13",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 5"" CON CÁNOPE 1 LED DIRECCIONAL 110-277VCA",IL2439L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 5"" CON CÁNOPE 1 LED DIRECCIONAL 110-277VCA",,,,lo compramos,"$2,284.49",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 5"" CON CÁNOPE 2 LEDS BIDIRECCIONAL 110-277VCA",IL2439L00212-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 5"" CON CÁNOPE 2 LEDS BIDIRECCIONAL 110-277VCA",,,,lo compramos,"$3,324.06",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 5"" CON PLACA 1 LED DIRECCIONAL 110-277VCA",IL2440L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 5"" CON PLACA 1 LED DIRECCIONAL 110-277VCA",,,,lo compramos,"$2,284.49",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 5"" CON PLACA 2 LEDS BIDIRECCIONAL 110-277VCA",IL2440L00212-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 5"" CON PLACA 2 LEDS BIDIRECCIONAL 110-277VCA",,,,lo compramos,"$2,951.87",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 5"" SOBREPONER TECHO 1 LED DIRECCIONAL, 110-277VCA",IL2441L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 5"" SOBREPONER TECHO 1 LED DIRECCIONAL, 110-277VCA",,,,lo compramos,"$2,566.84",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 5"" PALMERA 1 LED DIRECCIONAL 110-277VCA",IL2467L00112-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 5"" PALMERA 1 LED DIRECCIONAL 110-277VCA",,,,lo compramos,"$2,515.51",Ventor,,No,,,,Almacenable,,,,,,,,,,
,"NAOS 5"" PALMERA 2 LEDS BIDIRECCIONAL 110-277VCA",IL2467L00212-X-Y-Z,Ventor,,Pza,Si,,,"NAOS 5"" PALMERA 2 LEDS BIDIRECCIONAL 110-277VCA",,,,lo compramos,"$3,465.24",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 90-277 VCA,IL2741L00613-X-Y-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 90-277 VCA,,,,lo compramos,"$2,438.50",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 90-277 VAC ATENUABLE 0-10V,IL2741L00614-X-Y-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 90-277 VAC ATENUABLE 0-10V,,,,lo compramos,"$2,438.50",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277 VCA,IL2742L01213-X-Y-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277 VCA,,,,lo compramos,"$3,067.38",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277 VCA ATENUABLE  0-10V,IL2742L01214-X-Y-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277 VCA ATENUABLE  0-10V,,,,lo compramos,"$3,162.35",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORIÓN 3 FT 18 LEDS 90-277VCA,IL2743L01813-X-Y-Z,Ventor,,Pza,Si,,,ORIÓN 3 FT 18 LEDS 90-277VCA,,,,lo compramos,"$3,978.61",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3 FT 18 LEDS 90-277VCA ATENUABLE DE 0-10V,IL2743L01814-X-Y-Z,Ventor,,Pza,Si,,,ORION 3 FT 18 LEDS 90-277VCA ATENUABLE DE 0-10V,,,,lo compramos,"$4,081.28",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA,IL2744L02413-X-Y-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA,,,,lo compramos,"$4,645.99",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA ATENUABLE  DE 0-10V,IL2744L02414-X-Y-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA ATENUABLE  DE 0-10V,,,,lo compramos,"$4,748.66",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 110-277VCA,IL2745L00613-X-Y-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 110-277VCA,,,,lo compramos,"$2,438.50",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 110-277VCA,IL2746L01213-X-Y-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 110-277VCA,,,,lo compramos,"$3,080.21",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3FT 18 LEDS 90-277VCA,IL2759L01813-X-Y-Z,Ventor,,Pza,Si,,,ORION 3FT 18 LEDS 90-277VCA,,,,lo compramos,"$5,133.69",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA,IL2760L02413-X-Y-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA,,,,lo compramos,"$5,390.37",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 90-277 VCA LUZ DE LUNA (VERDE/AZUL),IL2741L00613-X-(D/B)-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 90-277 VCA LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$2,566.84",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 90-277 VAC ATENUABLE 0-10V LUZ DE LUNA (VERDE/AZUL),IL2741L00614-X-(D/B)-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 90-277 VAC ATENUABLE 0-10V LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$2,566.84",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277 VCA LUZ DE LUNA (VERDE/AZUL),IL2742L01213-X-(D/B)-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277 VCA LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$3,195.72",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277 VCA ATENUABLE 0-10V LUZ DE LUNA (VERDE/AZUL),IL2742L01214-X-(D/B)-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277 VCA ATENUABLE 0-10V LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$3,290.70",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORIÓN 3 FT 18 LEDS 90-277VCA LUZ DE LUNA (VERDE/AZUL),IL2743L01813-X-(D/B)-Z,Ventor,,Pza,Si,,,ORIÓN 3 FT 18 LEDS 90-277VCA LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$4,132.62",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3 FT 18 LEDS 90-277VCA ATENUABLE DE 0-10V LUZ DE LUNA (VERDE/AZUL),IL2743L01814-X-(D/B)-Z,Ventor,,Pza,Si,,,ORION 3 FT 18 LEDS 90-277VCA ATENUABLE DE 0-10V LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$4,235.29",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA LUZ DE LUNA (VERDE/AZUL),IL2744L02413-X-(D/B)-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$4,825.67",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA ATENUABLE DE 0-10V LUZ DE LUNA (VERDE/AZUL),IL2744L02414-X-(D/B)-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA ATENUABLE DE 0-10V LUZ DE LUNA (VERDE/AZUL),,,,lo compramos,"$4,928.34",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 90-277VCA RGB,IL2741L00613-X-M-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 90-277VCA RGB,,,,lo compramos,"$3,208.56",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1FT 6 LEDS 90-277VCA RGB-RF,IL2741L00613-X-N-Z,Ventor,,Pza,Si,,,ORION 1FT 6 LEDS 90-277VCA RGB-RF,,,,lo compramos,"$3,850.27",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 90-277VCA RGB DMX,IL2741L00613-X-K-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 90-277VCA RGB DMX,,,,lo compramos,"$3,490.91",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 1 FT 6 LEDS 90-277VCA BLANCO DINAMICO,IL2741L00613-X-E-Z,Ventor,,Pza,Si,,,ORION 1 FT 6 LEDS 90-277VCA BLANCO DINAMICO,,,,lo compramos,"$3,080.21",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277VCA RGB,IL2742L01213-X-M-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277VCA RGB,,,,lo compramos,"$3,978.61",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277VCA RGB-RF,IL2742L01213-X-N-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277VCA RGB-RF,,,,lo compramos,"$4,851.34",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277VCA RGB DMX,IL2742L01213-X-K-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277VCA RGB DMX,,,,lo compramos,"$4,235.29",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277VCA RGB DMX RF,IL2742L01213-X-X-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277VCA RGB DMX RF,,,,lo compramos,"$4,491.98",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277VCA BLANCO DINAMICO DMX,IL2742L01213-X-E-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277VCA BLANCO DINAMICO DMX,,,,lo compramos,"$4,235.29",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 12 LEDS 90-277VCA BLANCO DINAMICO DMX RF,IL2742L01213-X-H-Z,Ventor,,Pza,Si,,,ORION 2 FT 12 LEDS 90-277VCA BLANCO DINAMICO DMX RF,,,,lo compramos,"$4,491.98",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORIÓN 3 FT 18 LEDS 90-277VCA RGB,IL2743L01813-X-M-Z,Ventor,,Pza,Si,,,ORIÓN 3 FT 18 LEDS 90-277VCA RGB,,,,lo compramos,"$4,928.34",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3FT 18 LEDS 90-277VCA RGB-RF,IL2743L01813-X-N-Z,Ventor,,Pza,Si,,,ORION 3FT 18 LEDS 90-277VCA RGB-RF,,,,lo compramos,"$6,032.09",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORIÓN 3FT 18 LEDS 90-277VCA RGB DMX,IL2743L01813-X-K-Z,Ventor,,Pza,Si,,,ORIÓN 3FT 18 LEDS 90-277VCA RGB DMX,,,,lo compramos,"$5,005.35",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3 FT18 LEDS 90-277VCA DMX RGB RF,IL2743L01813-X-X-Z,Ventor,,Pza,Si,,,ORION 3 FT18 LEDS 90-277VCA DMX RGB RF,,,,lo compramos,"$5,082.35",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3 FT18 LEDS 90-277VCA BLANCO DINAMICO DMX,IL2743L01813-X-E-Z,Ventor,,Pza,Si,,,ORION 3 FT18 LEDS 90-277VCA BLANCO DINAMICO DMX,,,,lo compramos,"$5,005.35",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3 FT 18 LEDS 90-277VCA BLANCO DINAMICO RF,IL2743L01813-X-H-Z,Ventor,,Pza,Si,,,ORION 3 FT 18 LEDS 90-277VCA BLANCO DINAMICO RF,,,,lo compramos,"$4,800.00",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA RGB,IL2744L02413-X-M-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA RGB,,,,lo compramos,"$6,160.43",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA RGB RF,IL2744L02413-X-N-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA RGB RF,,,,lo compramos,"$7,084.49",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA RGB DMX,IL2744L02413-X-K-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA RGB DMX,,,,lo compramos,"$6,365.78",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA RGB DMX RF,IL2744L02413-X-X-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA RGB DMX RF,,,,lo compramos,"$6,802.14",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA BLANCO DINAMICO DMX,IL2744L02413-X-E-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA BLANCO DINAMICO DMX,,,,lo compramos,"$6,365.78",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 4 FT 24 LEDS 90-277VCA BLANCO DINAMICO RF,IL2744L02413-X-H-Z,Ventor,,Pza,Si,,,ORION 4 FT 24 LEDS 90-277VCA BLANCO DINAMICO RF,,,,lo compramos,"$6,802.14",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 16 LEDS 90-277VCA RGBW DMX,IL2742L01613-X-W-Z,Ventor,,Pza,Si,,,ORION 2 FT 16 LEDS 90-277VCA RGBW DMX,,,,lo compramos,"$6,673.80",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 2 FT 16 LEDS 90-277VCA RGBW DMX RF,IL2742L01613-X-Y-Z,Ventor,,Pza,Si,,,ORION 2 FT 16 LEDS 90-277VCA RGBW DMX RF,,,,lo compramos,"$7,443.85",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3 FT 24 LEDS 90-277VCA RGBW DMX,IL2743L02413-X-W-Z,Ventor,,Pza,Si,,,ORION 3 FT 24 LEDS 90-277VCA RGBW DMX,,,,lo compramos,"$7,443.85",Ventor,,No,,,,Almacenable,,,,,,,,,,
,ORION 3 FT 24 LEDS 90-277VCA RGBW DMX RF,IL2743L02413-X-Y-Z,Ventor,,Pza,Si,,,ORION 3 FT 24 LEDS 90-277VCA RGBW DMX RF,,,,lo compramos,"$8,213.90",Ventor,,No,,,,Almacenable,,,,,,,,,,
